IA category,Subcategory,Sub-subcategory,Page,Current URL,Final URL,Original backend source,New backend source,Platform specific,Version switcher,Classic or Samsara?,Samsara-related,New or existing?,Update/Needed for preview launch?,Deprecation path,Notes
Deploy and host your app,Fullstack branching,N/a,Cross account deployments,N/a - No redirect needed - staging URL --> https://vnext.awsamplifyconsole.com/docs/guides/deployments/cross-account,https://docs.amplify.aws/gen2/deploy-and-host/fullstack-branching/cross-account-deployments,docs/docs/guides/05_deployments/cross-account.md,src/pages/gen2/deploy-and-host/fullstack-branching/cross-account-deployments/index.mdx,JavaScript (web),No,Samsara,No,New,Yes,No,ATM don't expect direct links to this page.
Deploy and host your app,Fullstack branching,N/a,Secrets and enviornment vars,N/a - No redirect needed - staging URL --> https://vnext.awsamplifyconsole.com/docs/guides/deployments/envvars-secrets,https://docs.amplify.aws/gen2/deploy-and-host/fullstack-branching/secrets-and-vars,docs/docs/guides/05_deployments/envvars-secrets.md,src/pages/gen2/deploy-and-host/fullstack-branching/secrets-and-vars/index.mdx,JavaScript (web),No,Samsara,No,New,Yes,No,ATM don't expect direct links to this page.
Deploy and host your app,Fullstack branching,N/a,Monorepos and multi-repos,N/a - No redirect needed - staging URL --> https://vnext.awsamplifyconsole.com/docs/guides/deployments/monorepo,https://docs.amplify.aws/gen2/deploy-and-host/fullstack-branching/mono-and-multi-repos,docs/docs/guides/05_deployments/monorepo.md,src/pages/gen2/deploy-and-host/fullstack-branching/mono-and-multi-repos/index.mdx,JavaScript (web),No,Samsara,No,New,Yes,No,ATM don't expect direct links to this page.
Deploy and host your app,Fullstack branching,N/a,Share resources across branches,N/a - No redirect needed - staging URL --> https://vnext.awsamplifyconsole.com/docs/guides/deployments/share-resouces,https://docs.amplify.aws/gen2/deploy-and-host/fullstack-branching/share-resources,docs/docs/guides/05_deployments/share-resouces.md,src/pages/gen2/deploy-and-host/fullstack-branching/share-resources/index.mdx,JavaScript (web),No,Samsara,No,New,Yes,No,ATM don't expect direct links to this page.
Tools,N/A,N/A,Tools overview,N/A - No redirect needed - example final URL -->,https://docs.amplify.aws/javascript/tools/,N/A,src/pages/[platform]/tools/index.mdx,Platform agnostic,No,Classic,No,New,Yes,Yes,For navigation will need to be updated to use platform switcher - no previous page so JS listed as an example output
Tools,CLI,Get started,Set up Amplify CLI,https://docs.amplify.aws/cli/start/install/,https://docs.amplify.aws/javascript/tools/cli/start/set-up-cli/,src/pages/cli/start/install.mdx,src/pages/[platform]/tools/cli/start/set-up-cli/index.mdx,Platform agnostic,No,Classic,No,Existing,No,Yes,Was called Installation - change title to Set up Amplify CLI ; For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Get started,Explore key workflows for Amplify CLI,https://docs.amplify.aws/cli/start/workflows/,https://docs.amplify.aws/javascript/tools/cli/start/key-workflow/ ,src/pages/cli/start/workflows.mdx,src/pages/[platform]/tools/cli/start/key-workflows/index.mdx,Platform agnostic,No,Classic,No,Existing,No,Yes,Was called Typical workflows - change title to Explore key workflows for Amplify CLI ; For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Commands,add,https://docs.amplify.aws/cli/commands/add/,https://docs.amplify.aws/javascript/tools/cli/commands/add/,src/pages/cli/commands/[command].tsx,src/pages/[platform]/tools/cli/commands/[command].tsx,Platform agnostic,No,Classic,No,Existing,No,Yes,Need to determine impact of moving tsx files on the script ; For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Commands,analytics,https://docs.amplify.aws/cli/commands/analytics/,https://docs.amplify.aws/javascript/tools/cli/commands/analytics/,src/pages/cli/commands/[command].tsx,src/pages/[platform]/tools/cli/commands/[command].tsx,Platform agnostic,No,Classic,No,Existing,No,Yes,Need to determine impact of moving tsx files on the script ; For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Commands,api,https://docs.amplify.aws/cli/commands/api/,https://docs.amplify.aws/javascript/tools/cli/commands/api/,src/pages/cli/commands/[command].tsx,src/pages/[platform]/tools/cli/commands/[command].tsx,Platform agnostic,No,Classic,No,Existing,No,Yes,Need to determine impact of moving tsx files on the script ; For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Commands,auth,https://docs.amplify.aws/cli/commands/auth/,https://docs.amplify.aws/javascript/tools/cli/commands/auth/,src/pages/cli/commands/[command].tsx,src/pages/[platform]/tools/cli/commands/[command].tsx,Platform agnostic,No,Classic,No,Existing,No,Yes,Need to determine impact of moving tsx files on the script ; For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Commands,build,https://docs.amplify.aws/cli/commands/build/,https://docs.amplify.aws/javascript/tools/cli/commands/build/,src/pages/cli/commands/[command].tsx,src/pages/[platform]/tools/cli/commands/[command].tsx,Platform agnostic,No,Classic,No,Existing,No,Yes,Need to determine impact of moving tsx files on the script ; For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Commands,codegen,https://docs.amplify.aws/cli/commands/codegen/,https://docs.amplify.aws/javascript/tools/cli/commands/codegen/,src/pages/cli/commands/[command].tsx,src/pages/[platform]/tools/cli/commands/[command].tsx,Platform agnostic,No,Classic,No,Existing,No,Yes,Need to determine impact of moving tsx files on the script ; For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Commands,configure,https://docs.amplify.aws/cli/commands/configure/,https://docs.amplify.aws/javascript/tools/cli/commands/configure/,src/pages/cli/commands/[command].tsx,src/pages/[platform]/tools/cli/commands/[command].tsx,Platform agnostic,No,Classic,No,Existing,No,Yes,Need to determine impact of moving tsx files on the script ; For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Commands,console,https://docs.amplify.aws/cli/commands/console/,https://docs.amplify.aws/javascript/tools/cli/commands/console/,src/pages/cli/commands/[command].tsx,src/pages/[platform]/tools/cli/commands/[command].tsx,Platform agnostic,No,Classic,No,Existing,No,Yes,Need to determine impact of moving tsx files on the script ; For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Commands,delete,https://docs.amplify.aws/cli/commands/delete/,https://docs.amplify.aws/javascript/tools/cli/commands/delete/,src/pages/cli/commands/[command].tsx,src/pages/[platform]/tools/cli/commands/[command].tsx,Platform agnostic,No,Classic,No,Existing,No,Yes,Need to determine impact of moving tsx files on the script ; For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Commands,diagnose,https://docs.amplify.aws/cli/commands/diagnose/,https://docs.amplify.aws/javascript/tools/cli/commands/diagnose/,src/pages/cli/commands/[command].tsx,src/pages/[platform]/tools/cli/commands/[command].tsx,Platform agnostic,No,Classic,No,Existing,No,Yes,Need to determine impact of moving tsx files on the script ; For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Commands,env,https://docs.amplify.aws/cli/commands/env/,https://docs.amplify.aws/javascript/tools/cli/commands/env/,src/pages/cli/commands/[command].tsx,src/pages/[platform]/tools/cli/commands/[command].tsx,Platform agnostic,No,Classic,No,Existing,No,Yes,Need to determine impact of moving tsx files on the script ; For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Commands,export,https://docs.amplify.aws/cli/commands/export/,https://docs.amplify.aws/javascript/tools/cli/commands/export/,src/pages/cli/commands/[command].tsx,src/pages/[platform]/tools/cli/commands/[command].tsx,Platform agnostic,No,Classic,No,Existing,No,Yes,Need to determine impact of moving tsx files on the script ; For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Commands,function,https://docs.amplify.aws/cli/commands/function/,https://docs.amplify.aws/javascript/tools/cli/commands/function/,src/pages/cli/commands/[command].tsx,src/pages/[platform]/tools/cli/commands/[command].tsx,Platform agnostic,No,Classic,No,Existing,No,Yes,Need to determine impact of moving tsx files on the script ; For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Commands,geo,https://docs.amplify.aws/cli/commands/geo/,https://docs.amplify.aws/javascript/tools/cli/commands/geo/,src/pages/cli/commands/[command].tsx,src/pages/[platform]/tools/cli/commands/[command].tsx,Platform agnostic,No,Classic,No,Existing,No,Yes,Need to determine impact of moving tsx files on the script ; For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Commands,hosting,https://docs.amplify.aws/cli/commands/hosting/,https://docs.amplify.aws/javascript/tools/cli/commands/hosting/,src/pages/cli/commands/[command].tsx,src/pages/[platform]/tools/cli/commands/[command].tsx,Platform agnostic,No,Classic,No,Existing,No,Yes,Need to determine impact of moving tsx files on the script ; For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Commands,import,https://docs.amplify.aws/cli/commands/import/,https://docs.amplify.aws/javascript/tools/cli/commands/import/,src/pages/cli/commands/[command].tsx,src/pages/[platform]/tools/cli/commands/[command].tsx,Platform agnostic,No,Classic,No,Existing,No,Yes,Need to determine impact of moving tsx files on the script ; For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Commands,init,https://docs.amplify.aws/cli/commands/init/,https://docs.amplify.aws/javascript/tools/cli/commands/init/,src/pages/cli/commands/[command].tsx,src/pages/[platform]/tools/cli/commands/[command].tsx,Platform agnostic,No,Classic,No,Existing,No,Yes,Need to determine impact of moving tsx files on the script ; For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Commands,interactions,https://docs.amplify.aws/cli/commands/interactions/,https://docs.amplify.aws/javascript/tools/cli/commands/interactions/,src/pages/cli/commands/[command].tsx,src/pages/[platform]/tools/cli/commands/[command].tsx,Platform agnostic,No,Classic,No,Existing,No,Yes,Need to determine impact of moving tsx files on the script ; For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Commands,logout,https://docs.amplify.aws/cli/commands/logout/,https://docs.amplify.aws/javascript/tools/cli/commands/logout/,src/pages/cli/commands/[command].tsx,src/pages/[platform]/tools/cli/commands/[command].tsx,Platform agnostic,No,Classic,No,Existing,No,Yes,Need to determine impact of moving tsx files on the script ; For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Commands,mock,https://docs.amplify.aws/cli/commands/mock/,https://docs.amplify.aws/javascript/tools/cli/commands/mock/,src/pages/cli/commands/[command].tsx,src/pages/[platform]/tools/cli/commands/[command].tsx,Platform agnostic,No,Classic,No,Existing,No,Yes,Need to determine impact of moving tsx files on the script ; For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Commands,notifications,https://docs.amplify.aws/cli/commands/notifications/,https://docs.amplify.aws/javascript/tools/cli/commands/notifications/,src/pages/cli/commands/[command].tsx,src/pages/[platform]/tools/cli/commands/[command].tsx,Platform agnostic,No,Classic,No,Existing,No,Yes,Need to determine impact of moving tsx files on the script ; For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Commands,override,https://docs.amplify.aws/cli/commands/override/,https://docs.amplify.aws/javascript/tools/cli/commands/override/,src/pages/cli/commands/[command].tsx,src/pages/[platform]/tools/cli/commands/[command].tsx,Platform agnostic,No,Classic,No,Existing,No,Yes,Need to determine impact of moving tsx files on the script ; For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Commands,plugin,https://docs.amplify.aws/cli/commands/plugin/,https://docs.amplify.aws/javascript/tools/cli/commands/plugin/,src/pages/cli/commands/[command].tsx,src/pages/[platform]/tools/cli/commands/[command].tsx,Platform agnostic,No,Classic,No,Existing,No,Yes,Need to determine impact of moving tsx files on the script ; For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Commands,predictions,https://docs.amplify.aws/cli/commands/predictions/,https://docs.amplify.aws/javascript/tools/cli/commands/predictions/,src/pages/cli/commands/[command].tsx,src/pages/[platform]/tools/cli/commands/[command].tsx,Platform agnostic,No,Classic,No,Existing,No,Yes,Need to determine impact of moving tsx files on the script ; For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Commands,publish,https://docs.amplify.aws/cli/commands/publish/,https://docs.amplify.aws/javascript/tools/cli/commands/publish/,src/pages/cli/commands/[command].tsx,src/pages/[platform]/tools/cli/commands/[command].tsx,Platform agnostic,No,Classic,No,Existing,No,Yes,Need to determine impact of moving tsx files on the script ; For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Commands,pull,https://docs.amplify.aws/cli/commands/pull/,https://docs.amplify.aws/javascript/tools/cli/commands/pull/,src/pages/cli/commands/[command].tsx,src/pages/[platform]/tools/cli/commands/[command].tsx,Platform agnostic,No,Classic,No,Existing,No,Yes,Need to determine impact of moving tsx files on the script ; For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Commands,push,https://docs.amplify.aws/cli/commands/push/,https://docs.amplify.aws/javascript/tools/cli/commands/push/,src/pages/cli/commands/[command].tsx,src/pages/[platform]/tools/cli/commands/[command].tsx,Platform agnostic,No,Classic,No,Existing,No,Yes,Need to determine impact of moving tsx files on the script ; For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Commands,remove,https://docs.amplify.aws/cli/commands/remove/,https://docs.amplify.aws/javascript/tools/cli/commands/remove/,src/pages/cli/commands/[command].tsx,src/pages/[platform]/tools/cli/commands/[command].tsx,Platform agnostic,No,Classic,No,Existing,No,Yes,Need to determine impact of moving tsx files on the script ; For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Commands,serve,https://docs.amplify.aws/cli/commands/serve/,https://docs.amplify.aws/javascript/tools/cli/commands/serve/,src/pages/cli/commands/[command].tsx,src/pages/[platform]/tools/cli/commands/[command].tsx,Platform agnostic,No,Classic,No,Existing,No,Yes,Need to determine impact of moving tsx files on the script ; For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Commands,status,https://docs.amplify.aws/cli/commands/status/,https://docs.amplify.aws/javascript/tools/cli/commands/status/,src/pages/cli/commands/[command].tsx,src/pages/[platform]/tools/cli/commands/[command].tsx,Platform agnostic,No,Classic,No,Existing,No,Yes,Need to determine impact of moving tsx files on the script ; For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Commands,storage,https://docs.amplify.aws/cli/commands/storage/,https://docs.amplify.aws/javascript/tools/cli/commands/storage/,src/pages/cli/commands/[command].tsx,src/pages/[platform]/tools/cli/commands/[command].tsx,Platform agnostic,No,Classic,No,Existing,No,Yes,Need to determine impact of moving tsx files on the script ; For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Commands,uninstall,https://docs.amplify.aws/cli/commands/uninstall/,https://docs.amplify.aws/javascript/tools/cli/commands/uninstall/,src/pages/cli/commands/[command].tsx,src/pages/[platform]/tools/cli/commands/[command].tsx,Platform agnostic,No,Classic,No,Existing,No,Yes,Need to determine impact of moving tsx files on the script ; For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Commands,update,https://docs.amplify.aws/cli/commands/update/,https://docs.amplify.aws/javascript/tools/cli/commands/update/,src/pages/cli/commands/[command].tsx,src/pages/[platform]/tools/cli/commands/[command].tsx,Platform agnostic,No,Classic,No,Existing,No,Yes,Need to determine impact of moving tsx files on the script ; For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Commands,upgrade,https://docs.amplify.aws/cli/commands/upgrade/,https://docs.amplify.aws/javascript/tools/cli/commands/upgrade/,src/pages/cli/commands/[command].tsx,src/pages/[platform]/tools/cli/commands/[command].tsx,Platform agnostic,No,Classic,No,Existing,No,Yes,Need to determine impact of moving tsx files on the script ; For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,API (GraphQL),Set up Amplify GraphQL API,https://docs.amplify.aws/cli/graphql/overview/,https://docs.amplify.aws/javascript/tools/cli/graphqlapi/,src/pages/cli/graphql/overview.mdx,src/pages/[platform]/tools/cli/graphqlapi/index.mdx,Platform agnostic,No,Classic,No,Existing,No,Yes,For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,API (GraphQL),Customize your data model,https://docs.amplify.aws/cli/graphql/data-modeling/,https://docs.amplify.aws/javascript/tools/cli/graphqlapi/data-modeling/,src/pages/cli/graphql/data-modeling.mdx,src/pages/[platform]/tools/cli/graphqlapi/data-modeling/index.mdx,Platform agnostic,v2,Classic,No,Existing,Yes,Yes,Page will stay here but have link from build-a-backend graphql menu as well ; Title update needed ; For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,API (GraphQL),Authorization rules,https://docs.amplify.aws/cli/graphql/authorization-rules/,https://docs.amplify.aws/javascript/build-a-backend/graphqlapi/customize-auth/,src/pages/cli/graphql/authorization-rules.mdx,src/pages/[platform]/build-a-backend/graphqlapi/customize-auth/index.mdx,Platform agnostic,v2,Classic,No,Existing,Yes,Yes,Hyperlink only - Page will be merged with  https://docs.amplify.aws/lib/graphqlapi/authz/q/platform/js/ content as part of JTBD Guides prioritized work ; this one is expected to move b/c is blending with a lib page.
Tools,CLI,API (GraphQL),Custom business logic,https://docs.amplify.aws/cli/graphql/custom-business-logic/,https://docs.amplify.aws/javascript/tools/cli/graphqlapi/custom-business-logic/,src/pages/cli/graphql/custom-business-logic.mdx,src/pages/[platform]/tools/cli/graphqlapi/custom-buisness-logic/index.mdx,Platform agnostic,v2,Classic,No,Existing,Yes,Yes,Deprioritized for JTBD for Samsara launch - will be  done for GA ; content will be split (x2) ; in the future:  Set up custom queries and mutations and Connect to data from server-side runtimes
Tools,CLI,API (GraphQL),Build search and aggregate queries,https://docs.amplify.aws/cli/graphql/search-and-result-aggregations/,https://docs.amplify.aws/javascript/tools/cli/graphqlapi/search-and-result-aggregations/,src/pages/cli/graphqlapi/search-and-result-aggregations.mdx,src/pages/[platform]/tools/cli/graphqlapi/search-and-result-aggregations/index.mdx,Platform agnostic,v2,Classic,No,Existing,No,Yes,Deprioritized for JTBD for Samsara launch - will be  done for GA ; content will be split (x2) ; in the future:  Build and use search and Aggregate queries
Tools,CLI,API (GraphQL),Connect to machine learning services,https://docs.amplify.aws/cli/graphql/connect-to-machine-learning-services/,https://docs.amplify.aws/javascript/tools/cli/graphqlapi/connect-machine-learning-services/,src/pages/cli/graphql/connect-to-machine-learning-services.mdx,src/pages/[platform]/tools/cli/graphqlapi/connect-machine-learning-services/index.mdx,Platform agnostic,v2,Classic,No,Existing,No,Yes,Not proritized for launch ;  For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,API (GraphQL),Evolving GraphQL schemas,https://docs.amplify.aws/cli/graphql/schema-evolution/,https://docs.amplify.aws/javascript/tools/cli/graphqlapi/schema-evolution/,src/pages/cli/graphql/schema-evolution.mdx,src/pages/[platform]/tools/cli/graphqlapi/schema-evolution/index.mdx,Platform agnostic,No,Classic,No,Existing,No,Yes, For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,API (GraphQL),Directive reference,https://docs.amplify.aws/cli/graphql/directives-reference/,https://docs.amplify.aws/javascript/tools/cli/graphqlapi/directives-reference/,src/pages/cli/graphql/directives-reference.mdx,src/pages/[platform]/tools/cli/graphqlapi/directives-reference/index.mdx,Platform agnostic,No,Classic,No,Existing,No,Yes,Page should remain here but have a link from build-a-backend reference section per new Data TOC ;  For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,API (GraphQL),"JavaScript, Android, Swift, and Flutter client code generation",https://docs.amplify.aws/cli/graphql/client-code-generation/,https://docs.amplify.aws/javascript/tools/cli/graphqlapi/client-code-generation/,src/pages/cli/graphql/client-code-generation.mdx,src/pages/[platform]/tools/cli/graphqlapi/client-code-generation/index.mdx,Platform agnostic,v2,Classic,No,Existing,No,Yes, For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,API (GraphQL),Override Amplify-generated AppSync resources,https://docs.amplify.aws/cli/graphql/override/,https://docs.amplify.aws/javascript/tools/cli/graphqlapi/override-appsync/,src/pages/cli/graphql/override.mdx,src/pages/[platform]/tools/cli/graphqlapi/override-appsync/index.mdx,Platform agnostic,No,Classic,No,Existing,Yes,Yes,Page will stay here but have link from build-a-backend graphql menu as well ;  For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,API (GraphQL),Troubleshooting,https://docs.amplify.aws/cli/graphql/troubleshooting/,https://docs.amplify.aws/javascript/build-a-backend/graphqlapi/troubleshooting/,src/pages/cli/graphql/troubleshooting.mdx,src/pages/[platform]/build-a-backend/graphqlapi/troubleshooting/index.mdx,Platform agnostic,No,Classic,No,Existing,No,Yes,Move to build-a-backend as part of JTBD Guides revisions. Not proritized for launch so may be only moved atm but should be part of larger in-line filtered page.
Tools,CLI,API (GraphQL),Examples and solutions,https://docs.amplify.aws/cli/graphql/examples-and-solutions/,https://docs.amplify.aws/javascript/build-a-backend/graphqlapi/best-practice/wharehouse-management/,src/pages/cli/graphql/examples-and-solutions.mdx,src/pages/[platform]/build-a-backend/graphqlapi/best-practice/index.mdx,Platform agnostic,v2,Classic,No,Existing,Yes,Yes,Will be merged with the best practices and examples under build-a-backend. This is part of the prioritized JTBD Guides work.
Tools,CLI,API (REST),Overview,https://docs.amplify.aws/cli/restapi/restapi/,https://docs.amplify.aws/javascript/tools/cli/restapi/,src/pages/cli/restapi/restapi.mdx,src/pages/[platform]/tools/cli/restapi/index.mdx,Platform agnostic,No,Classic,No,Existing,No,Yes, For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,API (REST),Test,https://docs.amplify.aws/cli/restapi/testing/,https://docs.amplify.aws/javascript/tools/cli/restapi/testing/,src/pages/cli/restapi/testing.mdx,src/pages/[platform]/tools/cli/restapi/testing/index.mdx,Platform agnostic,No,Classic,No,Existing,No,Yes, For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,API (REST),Override Amplify-generated API Gateway resources,https://docs.amplify.aws/cli/restapi/override/,https://docs.amplify.aws/javascript/tools/cli/restapi/override-api-gateway/,src/pages/cli/restapi/override.mdx,src/pages/[platform]/tools/cli/restapi/override-api-gateway/index.mdx,Platform agnostic,No,Classic,No,Existing,No,Yes,Page will have link from build a backend menu as well ;  For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Authentication,Overview,https://docs.amplify.aws/cli/auth/overview/,https://docs.amplify.aws/javascript/tools/cli/auth/,src/pages/cli/auth/overview.mdx,src/pages/[platform]/tools/cli/auth/index.mdx,Platform agnostic,No,Classic,No,Existing,No,Yes, For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Authentication,User groups,https://docs.amplify.aws/cli/auth/groups/,https://docs.amplify.aws/javascript/tools/cli/auth/admin-actions/,src/pages/cli/auth/groups.mdx,src/pages/[platform]/cli/tools/auth/admin-actions/index.mdx,Platform agnostic,No,Classic,No,Existing,No,Yes,Page will be merged with https://docs.amplify.aws/cli/auth/admin/ and have link from build a backend menu as well ;  For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Authentication,Admin actions,https://docs.amplify.aws/cli/auth/admin/,https://docs.amplify.aws/javascript/tools/cli/auth/admin-actions/,src/pages/cli/auth/admin.mdx,src/pages/[platform]/cli/tools/auth/admin-actions/index.mdx,Platform agnostic,No,Classic,No,Existing,No,Yes,Page will be merged with https://docs.amplify.aws/cli/auth/groups/ and have link from build a backend menu as well ;  For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Authentication,Use an existing Cognito User Pool and Identity Pool,https://docs.amplify.aws/cli/auth/import/,https://docs.amplify.aws/javascript/tools/cli/auth/import/,src/pages/cli/auth/import.mdx,src/pages/[platform]/tools/cli/auth/import/index.mdx,Platform agnostic,No,Classic,No,Existing,No,Yes,Keep under Tools/CLI for now ;  For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Authentication,Override Amplify-generated Cognito resources,https://docs.amplify.aws/cli/auth/override/,https://docs.amplify.aws/javascript/tools/cli/auth/override-cognito/,src/pages/cli/auth/override.mdx,src/pages/[platform]/tools/cli/auth/override-cognito/index.mdx,Platform agnostic,No,Classic,No,Existing,No,Yes,Page will have link from build a backend menu as well ;  For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Storage,Overview,https://docs.amplify.aws/cli/storage/overview/,https://docs.amplify.aws/javascript/tools/cli/storage/,src/pages/cli/storage/overview.mdx,src/pages/[platform]/tools/cli/storage/index.mdx,Platform agnostic,No,Classic,No,Existing,No,Yes, For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Storage,Use an existing S3 bucket or DynamoDB table,https://docs.amplify.aws/cli/storage/import/,https://docs.amplify.aws/javascript/tools/cli/storage/import/,src/pages/cli/storage/import.mdx,src/pages/[platform]/tools/cli/storage/import/index.mdx,Platform agnostic,No,Classic,No,Existing,No,Yes, For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Storage,Override Amplify-generated S3 and DynamoDB resources,https://docs.amplify.aws/cli/storage/override/,https://docs.amplify.aws/javascript/tools/cli/storage/override/,src/pages/cli/storage/override.mdx,src/pages/[platform]/tools/cli/storage/override/index.mdx,Platform agnostic,No,Classic,No,Existing,No,Yes,Duplicate link will be added under Build a backend ;  For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Geo,Overview,N/A - No redirect needed - example final URL -->,https://docs.amplify.aws/javascript/tools/cli/geo/,N/a,src/pages/[platform]/tools/cli/geo/index.mdx,Platform agnostic,No,Classic,No,New,Yes,Yes,May be cards page to start ; for navigation will need to be updated to use platform switcher - no previous page so JS listed as an example output
Tools,CLI,Geo,Configure maps,https://docs.amplify.aws/cli/geo/maps/,https://docs.amplify.aws/javascript/tools/cli/geo/configure-maps/,src/pages/cli/geo/maps.mdx,src/pages/[platform]/tools/cli/geo/configure-maps/index.mdx,Platform agnostic,No,Classic,No,Existing,No,Yes,Keep in tools but have link from build a backend to configure ; updated page name to be more descriptive and allow for cross-linking between menus ;  For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Geo,Configure location Search,https://docs.amplify.aws/cli/geo/search/,https://docs.amplify.aws/javascript/tools/cli/geo/configure-location-search/,src/pages/cli/geo/search.mdx,src/pages/[platform]/tools/cli/geo/configure-location-search/index.mdx,Platform agnostic,No,Classic,No,Existing,No,Yes,Keep in tools but have link from build a backend to configure ; updated page name to be more descriptive and allow for cross-linking between menus ;  For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Geo,Configure a geofence collection,https://docs.amplify.aws/cli/geo/geofencing/,https://docs.amplify.aws/javascript/tools/cli/geo/configure-geofencing/,src/pages/cli/geo/geofencing.mdx,src/pages/[platform]/tools/cli/geo/configure-geofencing/index.mdx,Platform agnostic,No,Classic,No,Existing,No,Yes,Keep in tools but have link from build a backend to configure ; updated page name to be more descriptive and allow for cross-linking between menus ;  For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Hosting,Overview,https://docs.amplify.aws/cli/hosting/hosting/,https://docs.amplify.aws/javascript/tools/cli/hosting/,src/pages/cli/hosting/hosting.mdx,src/pages/[platform]/tools/cli/hosting/index.mdx,Platform agnostic,No,Classic,No,Existing,No,Yes, For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
